Date,Day,Month,Year,data_4th_Digit,OE,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN,PRECTOTCORR
2019-8-17,17,8,2019,8,Odd,26.19,15.3,20.75,28.44,11.8,32.3,20.5,0.0
2019-8-19,19,8,2019,17,Even,27.57,12.36,19.97,28.95,11.7,34.24,22.55,0.0
2019-8-20,20,8,2019,20,Odd,28.37,13.67,21.02,30.02,13.45,35.62,22.18,0.0
2019-8-22,22,8,2019,1,Even,27.78,15.82,21.8,29.47,11.62,34.1,22.48,0.1
2019-8-24,24,8,2019,20,Even,27.36,16.72,22.04,28.03,8.16,31.99,23.83,0.97
2019-8-27,27,8,2019,4,Odd,27.55,17.03,22.29,29.57,11.45,34.05,22.61,0.09
2019-8-29,29,8,2019,21,Odd,26.95,16.37,21.65,28.4,9.38,32.47,23.09,1.09
2019-8-31,31,8,2019,31,Odd,26.87,18.76,22.81,27.07,6.18,30.4,24.23,2.09
2019-9-3,3,9,2019,18,Even,24.94,16.42,20.69,25.9,11.68,31.09,19.4,2.9
2019-9-5,5,9,2019,7,Even,24.49,13.85,19.17,25.73,12.02,30.8,18.77,0.08
2019-9-7,7,9,2019,9,Even,21.98,13.06,17.52,23.58,10.18,27.64,17.46,0.93
2019-9-10,10,9,2019,15,Odd,21.43,10.83,16.13,22.85,12.94,28.05,15.12,0.0
2019-9-12,12,9,2019,12,Even,23.97,8.68,16.32,24.62,14.48,31.63,17.15,0.0
2019-9-14,14,9,2019,1,Even,23.98,11.98,17.98,25.28,13.98,31.31,17.33,0.0
2019-9-17,17,9,2019,9,Odd,23.37,13.1,18.24,24.4,11.7,29.81,18.1,0.0
2019-9-19,19,9,2019,38,Even,22.69,17.86,20.27,22.7,5.85,25.83,19.98,11.69
2019-9-21,21,9,2019,31,Odd,21.31,12.78,17.05,22.84,10.86,27.15,16.29,0.03
2019-9-24,24,9,2019,7,Even,20.02,14.0,17.01,21.12,12.23,26.51,14.29,0.01
2019-9-26,26,9,2019,17,Even,22.23,15.23,18.73,23.34,10.43,28.48,18.05,0.07
2019-9-28,28,9,2019,37,Odd,21.77,16.27,19.02,22.63,9.47,27.2,17.73,0.34
2019-10-1,1,10,2019,11,Odd,21.22,17.01,19.12,22.29,8.94,26.39,17.45,1.15
2019-10-3,3,10,2019,4,Odd,17.22,11.22,14.22,17.81,10.34,22.04,11.7,0.51
2019-10-5,5,10,2019,20,Even,18.8,12.79,15.79,19.39,9.09,23.82,14.73,0.11
2019-10-8,8,10,2019,25,Even,17.0,7.82,12.4,17.53,14.8,24.94,10.14,0.09
2019-10-10,10,10,2019,9,Even,18.27,13.15,15.71,18.48,10.3,24.01,13.71,0.02
2019-10-12,12,10,2019,5,Odd,18.41,13.4,15.9,18.65,10.66,24.32,13.66,0.04
2019-10-15,15,10,2019,5,Even,19.05,15.78,17.42,19.27,9.57,24.05,14.48,10.56
2019-10-17,17,10,2019,10,Odd,17.24,9.69,13.47,17.48,10.56,23.65,13.08,0.0
2019-10-19,19,10,2019,15,Even,17.11,11.81,14.46,17.15,10.27,23.19,12.92,0.01
2019-10-22,22,10,2019,9,Odd,21.03,11.19,16.11,19.75,11.69,28.48,16.8,0.01
2019-10-24,24,10,2019,18,Odd,18.63,12.94,15.79,18.16,6.24,22.46,16.22,10.05
2019-10-26,26,10,2019,8,Even,20.02,12.5,16.26,19.65,11.59,27.53,15.94,0.16
2019-10-29,29,10,2019,21,Odd,16.8,11.76,14.28,16.06,9.39,21.9,12.51,0.02
2019-10-31,31,10,2019,35,Even,16.99,12.98,14.98,16.8,8.48,21.66,13.19,1.29
2019-11-2,2,11,2019,10,Even,16.74,14.43,15.58,16.9,4.59,19.3,14.7,12.48
2019-11-5,5,11,2019,32,Odd,17.76,15.53,16.65,17.37,6.55,21.0,14.45,9.8
2019-11-7,7,11,2019,4,Even,13.77,8.52,11.15,13.69,8.7,18.89,10.19,0.43
2019-11-9,9,11,2019,1,Odd,12.12,8.2,10.16,12.39,7.05,16.05,9.01,4.57
2019-11-12,12,11,2019,14,Odd,13.16,11.2,12.19,12.68,4.98,16.51,11.53,13.3
2019-11-14,14,11,2019,33,Even,12.34,10.1,11.23,12.44,5.36,15.46,10.11,8.24
2019-11-16,16,11,2019,7,Even,14.17,12.01,13.08,13.76,5.97,16.87,10.9,10.74
2019-11-19,19,11,2019,19,Even,12.98,10.58,11.78,12.27,5.44,15.57,10.13,6.9
2019-11-21,21,11,2019,23,Even,10.3,8.37,9.33,9.92,5.11,13.2,8.09,2.19
2019-11-23,23,11,2019,12,Odd,14.2,11.64,12.92,13.63,6.68,17.98,11.3,7.78
2019-11-26,26,11,2019,21,Odd,12.86,9.08,10.97,11.4,9.52,18.56,9.04,0.07
2019-11-28,28,11,2019,7,Even,12.35,10.63,11.49,11.62,5.52,15.91,10.4,2.29
2019-11-30,30,11,2019,2,Even,10.98,7.98,9.48,10.12,9.35,16.41,7.06,0.12
2019-12-3,3,12,2019,4,Even,13.01,10.21,11.61,12.65,8.82,17.3,8.48,4.67
2019-12-5,5,12,2019,16,Odd,10.05,4.98,7.51,8.63,7.18,13.14,5.96,4.22
2019-12-7,7,12,2019,11,Odd,11.94,10.3,11.12,10.64,5.24,15.14,9.9,1.31
2019-12-10,10,12,2019,11,Even,8.8,4.69,6.74,8.26,8.51,13.87,5.36,0.32
2019-12-12,12,12,2019,11,Even,6.34,3.62,4.98,5.11,6.8,10.86,4.06,1.19
2019-12-14,14,12,2019,8,Even,7.27,3.45,5.37,6.17,13.24,13.86,0.61,0.0
2019-12-17,17,12,2019,4,Even,12.73,10.83,11.78,11.8,6.89,17.23,10.33,0.01
2019-12-19,19,12,2019,3,Odd,12.13,10.58,11.36,11.21,4.71,14.21,9.5,4.23
2019-12-21,21,12,2019,9,Even,13.67,12.94,13.31,13.19,5.14,16.44,11.3,17.36
2019-12-23,23,12,2019,17,Even,10.44,7.87,9.15,9.71,9.69,15.19,5.51,2.38
2019-12-24,24,12,2019,44,Odd,8.2,2.54,5.37,6.3,10.52,14.06,3.55,0.02
2019-12-28,28,12,2019,3,Even,5.11,0.59,2.85,4.61,9.49,10.33,0.84,0.0
2019-12-31,31,12,2019,3,Odd,4.34,-1.56,1.39,2.34,8.8,9.72,0.93,0.0
2020-1-2,2,1,2020,5,Even,6.94,1.49,4.22,4.35,10.82,13.02,2.19,0.0
2020-1-4,4,1,2020,23,Even,7.1,5.47,6.28,6.19,9.72,13.48,3.76,0.0
2020-1-7,7,1,2020,2,Even,5.4,-3.1,1.15,2.85,9.21,10.14,0.94,0.0
2020-1-9,9,1,2020,5,Odd,7.58,1.07,4.33,4.17,9.63,12.95,3.32,0.0
2020-1-11,11,1,2020,34,Odd,6.56,1.95,4.26,5.32,11.41,13.39,1.98,0.0
2020-1-14,14,1,2020,1,Even,8.03,3.6,5.81,5.53,8.23,12.65,4.42,0.0
2020-1-16,16,1,2020,22,Odd,6.79,3.01,4.9,5.03,8.48,12.22,3.74,0.01
2020-1-18,18,1,2020,26,Even,8.08,6.33,7.2,7.28,6.48,11.62,5.13,5.78
2020-1-21,21,1,2020,6,Odd,8.66,3.23,5.94,7.23,11.65,15.08,3.43,0.0
2020-1-23,23,1,2020,15,Odd,9.14,5.81,7.48,7.15,9.82,15.21,5.39,0.04
2020-1-25,25,1,2020,11,Odd,10.19,8.81,9.5,9.82,7.52,13.87,6.34,4.42
2020-1-28,28,1,2020,16,Even,10.68,9.36,10.01,9.94,4.99,13.38,8.39,0.33
2020-1-30,30,1,2020,8,Even,8.98,6.4,7.69,7.81,11.5,15.69,4.19,0.0
2020-2-1,1,2,2020,22,Even,10.75,10.03,10.39,10.28,5.7,14.19,8.49,0.57
2020-2-4,4,2,2020,21,Even,10.93,8.7,9.82,10.18,9.86,16.87,7.01,0.08
2020-2-6,6,2,2020,3,Odd,4.83,-4.39,0.22,4.19,8.52,10.23,1.71,0.0
2020-2-8,8,2,2020,15,Even,7.88,-2.06,2.9,5.39,10.83,14.44,3.62,0.0
2020-2-11,11,2,2020,16,Even,11.76,10.76,11.26,11.13,7.6,16.6,9.01,0.11
2020-2-13,13,2,2020,4,Odd,9.14,6.26,7.69,8.35,9.52,14.4,4.88,0.08
2020-2-15,15,2,2020,13,Odd,9.41,3.14,6.27,8.26,13.51,16.76,3.26,0.51
2020-2-18,18,2,2020,26,Odd,10.69,7.47,9.08,10.4,9.57,15.73,6.15,0.05
2020-2-20,20,2,2020,20,Odd,8.55,2.52,5.54,8.04,12.45,15.73,3.27,0.41
2020-2-22,22,2,2020,1,Even,9.28,4.54,6.9,9.18,11.56,15.75,4.19,0.02
2020-2-25,25,2,2020,10,Even,12.0,9.69,10.85,12.08,6.4,15.86,9.46,0.58
2020-2-27,27,2,2020,17,Odd,7.54,1.63,4.58,8.05,12.45,13.01,0.56,3.76
2020-2-29,29,2,2020,9,Even,8.76,4.0,6.37,8.44,11.64,14.58,2.94,0.02
2020-3-3,3,3,2020,5,Even,9.77,5.35,7.56,9.45,4.71,12.08,7.37,1.45
2020-3-5,5,3,2020,13,Odd,8.91,3.5,6.2,9.48,12.91,14.97,2.05,2.76
2020-3-7,7,3,2020,11,Odd,9.48,5.26,7.37,9.62,6.87,13.6,6.73,2.13
2020-3-10,10,3,2020,8,Odd,9.21,3.5,6.35,9.21,13.25,16.11,2.87,0.01
2020-3-12,12,3,2020,19,Even,11.74,8.5,10.12,11.4,10.35,17.19,6.84,0.02
2020-3-14,14,3,2020,1,Odd,12.17,10.12,11.15,11.87,4.7,15.08,10.38,0.16
2020-3-17,17,3,2020,17,Odd,11.98,4.85,8.41,11.64,11.09,18.4,7.32,0.01
2020-3-19,19,3,2020,7,Even,13.26,5.24,9.25,12.16,10.66,19.62,8.96,0.18
2020-3-21,21,3,2020,5,Odd,12.88,5.82,9.35,12.17,10.05,18.33,8.27,0.0
2020-5-5,5,5,2020,39,Odd,16.76,10.03,13.4,17.48,11.64,22.44,10.8,0.03
2020-5-7,7,5,2020,22,Even,17.22,6.86,12.04,18.25,14.48,24.44,9.96,0.05
2020-5-9,9,5,2020,34,Even,17.89,9.19,13.54,18.55,11.84,23.96,12.12,0.03
2020-5-12,12,5,2020,21,Even,17.93,13.54,15.73,19.01,9.13,22.74,13.61,0.71
2020-5-14,14,5,2020,12,Even,21.82,14.69,18.26,21.92,10.27,27.22,16.94,0.01
2020-5-16,16,5,2020,2,Even,21.66,12.02,16.84,20.26,11.0,27.59,16.58,0.15
2020-5-19,19,5,2020,26,Even,19.33,13.65,16.48,20.95,8.23,23.8,15.57,1.25
2020-5-21,21,5,2020,3,Odd,19.68,9.35,14.51,20.52,12.86,26.58,13.73,0.06
2020-5-23,23,5,2020,5,Odd,21.43,12.3,16.86,22.3,12.22,28.13,15.92,0.08
2020-5-26,26,5,2020,10,Even,19.55,7.13,13.34,20.93,13.52,26.26,12.74,0.28
2020-5-28,28,5,2020,16,Odd,18.55,7.05,12.8,20.02,13.51,25.0,11.49,0.25
2020-5-30,30,5,2020,3,Even,16.11,10.19,13.15,18.34,8.73,20.89,12.15,2.3
2020-6-1,1,6,2020,9,Odd,19.35,9.68,14.51,21.07,13.27,25.69,12.42,0.41
2020-6-4,4,6,2020,5,Even,19.51,14.44,16.98,20.77,9.44,24.26,14.83,2.57
2020-6-6,6,6,2020,4,Odd,20.65,12.68,16.66,21.95,13.41,27.17,13.76,0.05
2020-6-9,9,6,2020,8,Even,19.19,12.56,15.88,20.94,9.22,24.2,14.98,0.43
2020-6-11,11,6,2020,1,Odd,16.77,12.21,14.49,17.37,4.59,18.87,14.3,13.51
2020-6-13,13,6,2020,20,Odd,19.42,13.83,16.63,19.78,10.99,25.63,14.64,1.95
2020-6-16,16,6,2020,1,Odd,21.04,15.76,18.4,22.34,9.89,26.36,16.47,5.22
2020-6-18,18,6,2020,4,Odd,20.73,13.85,17.29,22.17,10.48,25.81,15.33,1.55
2020-6-20,20,6,2020,16,Odd,21.73,12.17,16.95,22.93,14.3,28.45,14.15,0.04
2020-6-23,23,6,2020,40,Odd,25.12,12.24,18.68,25.74,14.27,31.91,17.64,0.23
2020-6-25,25,6,2020,14,Odd,24.97,13.17,19.07,26.26,11.94,30.99,19.06,0.02
2020-6-27,27,6,2020,13,Even,26.06,12.38,19.22,27.21,12.62,32.47,19.85,0.02
2020-6-30,30,6,2020,6,Odd,25.44,17.19,21.32,27.64,11.66,31.5,19.85,0.11
2020-7-2,2,7,2020,12,Even,27.21,16.98,22.1,29.19,12.21,33.51,21.31,0.04
2020-7-4,4,7,2020,33,Odd,24.65,18.05,21.35,25.48,8.08,28.34,20.26,9.35
2020-7-7,7,7,2020,16,Odd,27.33,16.27,21.8,29.19,13.47,34.18,20.71,0.02
2020-7-9,9,7,2020,1,Even,26.66,14.69,20.68,28.71,12.88,33.19,20.3,0.0
2020-7-11,11,7,2020,6,Even,26.4,16.08,21.24,28.13,11.2,32.4,21.19,0.0
2020-7-14,14,7,2020,17,Odd,24.59,10.36,17.48,27.05,13.47,31.2,17.73,0.02
2020-7-16,16,7,2020,35,Even,24.6,15.2,19.9,26.89,11.74,30.17,18.43,0.19
2020-7-18,18,7,2020,18,Even,23.8,12.51,18.15,25.92,11.47,29.76,18.3,0.55
2020-7-21,21,7,2020,4,Even,27.01,14.23,20.62,28.84,14.52,34.4,19.88,0.0
2020-7-23,23,7,2020,10,Odd,27.77,14.03,20.9,29.63,13.09,34.59,21.51,0.0
2020-7-25,25,7,2020,18,Even,26.58,14.05,20.31,28.39,12.02,33.03,21.0,0.02
2020-7-28,28,7,2020,23,Odd,28.65,14.47,21.56,30.67,13.3,35.26,21.95,0.0
2020-7-30,30,7,2020,4,Even,30.81,14.94,22.88,32.3,13.95,38.31,24.37,0.0
2020-8-1,1,8,2020,4,Even,31.19,15.85,23.52,32.42,12.93,37.89,24.96,0.01
2020-8-4,4,8,2020,5,Odd,24.44,14.01,19.23,26.28,7.32,27.9,20.58,1.02
2020-8-6,6,8,2020,21,Even,25.79,13.3,19.55,28.11,15.48,33.01,17.53,0.04
2020-8-8,8,8,2020,6,Odd,28.08,14.12,21.1,29.46,14.48,35.23,20.75,0.15
2020-8-11,11,8,2020,7,Even,29.08,15.84,22.46,31.23,13.73,36.23,22.51,0.32
2020-8-13,13,8,2020,4,Odd,29.04,13.72,21.38,30.99,12.9,36.1,23.21,0.04
2020-8-17,17,8,2020,5,Even,27.01,17.97,22.49,29.1,10.69,33.07,22.38,0.44
2020-8-18,18,8,2020,13,Even,26.8,16.34,21.57,29.11,11.02,32.98,21.96,0.15
2020-8-20,20,8,2020,7,Odd,27.77,14.39,21.08,29.91,14.06,34.78,20.72,0.0
2020-8-22,22,8,2020,7,Odd,28.29,11.72,20.0,29.83,12.23,35.28,23.05,0.0
2020-8-25,25,8,2020,15,Even,27.29,16.62,21.95,29.48,11.62,33.71,22.08,0.09
2020-8-27,27,8,2020,37,Odd,26.65,16.51,21.58,28.84,12.27,33.17,20.9,0.01
2020-8-29,29,8,2020,1,Even,27.1,17.23,22.16,27.91,10.89,33.22,22.32,0.98
2020-9-1,1,9,2020,10,Odd,21.52,12.55,17.04,23.0,11.09,27.28,16.2,0.12
2020-9-3,3,9,2020,16,Odd,22.87,12.89,17.88,24.47,12.91,29.41,16.5,0.01
2020-9-5,5,9,2020,7,Even,24.14,12.9,18.52,25.48,12.36,30.69,18.33,0.0
2020-9-8,8,9,2020,23,Odd,26.56,15.38,20.98,27.58,12.52,32.97,20.44,0.02
2020-9-10,10,9,2020,46,Even,26.36,15.9,21.12,27.03,9.12,31.13,22.01,0.51
2020-9-12,12,9,2020,6,Even,25.81,15.25,20.53,26.66,11.98,32.21,20.23,2.73
2020-9-15,15,9,2020,2,Odd,26.54,13.78,20.16,27.6,10.35,32.01,21.66,0.12
2020-9-17,17,9,2020,9,Odd,26.42,12.73,19.58,27.43,13.05,33.36,20.3,0.32
2020-9-19,19,9,2020,6,Odd,24.89,15.73,20.31,26.12,10.88,30.9,20.04,0.04
2020-9-22,22,9,2020,4,Even,21.56,16.8,19.18,22.24,8.13,26.19,18.06,5.75
2020-9-24,24,9,2020,10,Odd,21.87,17.23,19.55,22.61,8.31,26.46,18.15,5.38
2020-9-26,26,9,2020,4,Even,17.39,8.05,12.72,18.64,8.15,22.07,13.92,5.09
2020-9-29,29,9,2020,25,Even,16.12,9.1,12.61,16.8,13.45,23.0,9.55,0.01
2020-10-1,1,10,2020,7,Even,17.59,13.69,15.64,18.24,8.75,23.08,14.33,0.18
2020-10-3,3,10,2020,5,Odd,19.53,15.51,17.52,19.77,8.56,23.16,14.6,8.06
2020-10-6,6,10,2020,8,Odd,16.4,11.27,13.84,16.52,9.66,21.44,11.78,0.01
2020-10-8,8,10,2020,8,Even,16.08,7.56,11.82,16.37,13.88,23.87,9.99,0.01
2020-10-10,10,10,2020,12,Even,16.93,10.44,13.69,16.64,9.73,22.53,12.8,0.1
2020-10-13,13,10,2020,47,Even,12.31,5.8,9.06,12.58,10.4,17.62,7.23,0.2
2020-10-15,15,10,2020,29,Odd,15.38,11.87,13.63,15.5,4.34,17.39,13.05,23.35
2020-10-17,17,10,2020,24,Odd,14.15,9.74,11.95,14.5,6.22,17.65,11.43,4.54
2020-10-20,20,10,2020,24,Odd,14.03,7.76,10.89,13.44,11.55,20.57,9.02,0.01
2020-10-22,22,10,2020,1,Even,14.95,11.69,13.32,14.92,10.26,20.85,10.59,0.09
2020-10-24,24,10,2020,17,Odd,16.6,14.44,15.52,16.24,5.95,20.32,14.37,6.61
2020-10-27,27,10,2020,19,Odd,14.59,10.37,12.48,14.61,5.72,17.55,11.83,4.01
2020-10-29,29,10,2020,9,Odd,13.15,8.68,10.91,12.15,10.9,18.62,7.72,0.03
2020-10-31,31,10,2020,22,Even,14.84,10.54,12.69,14.01,9.42,20.76,11.34,0.1
2020-11-3,3,11,2020,18,Even,14.79,11.52,13.15,14.13,9.05,20.15,11.08,0.01
2020-11-5,5,11,2020,5,Even,15.26,11.86,13.56,14.4,5.86,18.93,13.06,0.01
2020-11-7,7,11,2020,1,Odd,15.29,10.64,12.97,14.18,8.48,20.62,12.12,0.05
2020-11-10,10,11,2020,13,Odd,15.79,10.19,12.98,13.86,9.63,21.76,12.12,0.01
2020-11-12,12,11,2020,13,Even,13.86,12.47,13.16,12.76,5.62,17.05,11.43,0.74
2020-11-14,14,11,2020,3,Odd,13.55,12.55,13.05,12.96,6.49,17.23,10.73,5.66
2020-11-17,17,11,2020,7,Even,13.05,9.44,11.25,12.73,7.4,18.15,10.76,1.03
2020-11-19,19,11,2020,6,Odd,13.02,9.66,11.34,11.93,9.0,18.62,9.62,0.03
2020-11-21,21,11,2020,6,Odd,8.46,1.73,5.09,8.37,9.78,13.12,3.34,0.41
2020-11-24,24,11,2020,9,Odd,11.59,6.76,9.18,9.08,8.34,16.2,7.87,0.0
2020-11-26,26,11,2020,2,Even,11.5,7.22,9.36,9.99,7.86,15.83,7.97,0.02
2020-11-28,28,11,2020,12,Odd,11.36,8.34,9.85,10.7,4.54,13.97,9.43,1.63
2020-12-1,1,12,2020,21,Even,10.08,8.08,9.08,9.13,5.26,12.95,7.69,4.63
2020-12-3,3,12,2020,22,Even,8.05,5.1,6.58,7.02,5.7,11.32,5.62,0.71
2020-12-5,5,12,2020,26,Even,14.01,11.22,12.62,13.24,4.7,16.63,11.93,9.7
2020-12-7,7,12,2020,1,Odd,9.78,6.94,8.36,9.37,4.14,11.88,7.74,3.48
2020-12-10,10,12,2020,1,Even,8.15,6.33,7.25,8.04,3.4,10.14,6.74,6.95
2020-12-12,12,12,2020,11,Odd,7.72,4.76,6.24,6.23,6.93,11.33,4.4,23.37
2020-12-15,15,12,2020,10,Odd,6.83,3.87,5.35,5.15,9.2,12.72,3.52,0.01
2020-12-17,17,12,2020,5,Even,9.73,5.23,7.48,7.51,9.14,14.87,5.73,0.38
2020-12-19,19,12,2020,36,Even,10.18,5.33,7.75,8.26,8.22,15.12,6.9,0.06
2020-12-22,22,12,2020,15,Even,9.9,7.66,8.78,8.05,7.84,14.19,6.36,0.12
2020-12-24,24,12,2020,22,Odd,11.77,10.44,11.11,11.13,3.16,13.66,10.5,1.31
2020-12-28,28,12,2020,8,Even,8.83,6.09,7.46,8.04,9.19,11.63,2.44,17.2
2020-12-29,29,12,2020,15,Odd,10.01,7.08,8.55,9.33,4.64,12.81,8.17,6.54
2020-12-31,31,12,2020,7,Even,6.92,4.23,5.58,5.98,5.32,9.43,4.1,1.4
2021-1-2,2,1,2021,35,Odd,9.86,7.74,8.8,9.18,2.38,11.04,8.66,21.45
2021-1-5,5,1,2021,12,Even,6.76,5.19,5.98,6.46,2.27,8.15,5.87,27.16
2021-1-7,7,1,2021,15,Odd,5.07,2.47,3.76,3.91,4.66,7.44,2.77,2.81
2021-1-9,9,1,2021,14,Odd,4.97,2.96,3.96,4.67,4.91,7.68,2.76,6.65
2021-1-12,12,1,2021,5,Odd,5.23,1.74,3.48,5.3,7.95,10.3,2.35,0.21
2021-1-14,14,1,2021,24,Even,6.74,4.32,5.53,5.62,11.04,13.33,2.3,0.02
2021-1-16,16,1,2021,9,Even,2.09,-2.27,-0.1,1.76,9.3,7.97,-1.35,0.15
2021-1-19,19,1,2021,2,Even,5.69,1.58,3.64,4.38,9.24,10.81,1.57,0.09
2021-1-21,21,1,2021,15,Even,10.88,9.67,10.28,10.2,5.5,13.97,8.47,0.75
2021-1-23,23,1,2021,3,Odd,9.5,5.9,7.7,8.81,4.08,11.25,7.17,3.89
2021-1-26,26,1,2021,34,Odd,4.17,-0.67,1.75,3.28,9.79,9.79,-0.01,0.01
2021-1-28,28,1,2021,18,Even,6.55,1.23,3.89,5.4,7.89,10.48,2.58,1.08
2021-1-30,30,1,2021,27,Even,9.36,7.93,8.65,9.27,8.45,13.98,5.55,2.95
2021-2-2,2,2,2021,28,Odd,9.97,7.04,8.51,9.49,9.53,15.95,6.42,0.15
2021-2-4,4,2,2021,5,Odd,11.55,9.82,10.69,11.28,6.12,15.51,9.39,0.16
2021-2-6,6,2,2021,36,Odd,12.32,7.67,9.99,11.19,9.6,17.57,7.97,0.0
2021-2-9,9,2,2021,7,Odd,10.94,9.19,10.07,10.41,2.81,12.62,9.82,10.9
2021-2-11,11,2,2021,5,Even,9.55,7.39,8.47,8.61,8.5,14.68,6.19,0.35
2021-2-13,13,2,2021,36,Even,3.35,-0.11,1.62,3.64,8.48,6.19,-2.3,13.87
2021-2-16,16,2,2021,9,Even,4.35,-2.24,1.05,3.43,10.11,9.41,-0.7,0.05
2021-2-18,18,2,2021,28,Even,8.78,4.27,6.53,7.32,9.33,14.06,4.74,0.02
2021-2-20,20,2,2021,3,Odd,8.91,6.21,7.56,8.35,9.77,14.3,4.53,0.18
2021-2-23,23,2,2021,7,Odd,11.95,6.51,9.23,10.15,10.57,18.65,8.08,0.1
2021-2-25,25,2,2021,13,Odd,12.62,7.12,9.87,11.11,11.26,19.19,7.93,0.05
2021-2-27,27,2,2021,10,Odd,11.44,6.88,9.16,10.24,9.57,17.29,7.71,0.1
2021-3-2,2,3,2021,3,Even,10.48,4.85,7.67,10.09,11.27,17.01,5.74,0.22
2021-3-4,4,3,2021,2,Odd,9.48,5.65,7.56,8.55,8.46,14.39,5.93,0.03
2021-3-6,6,3,2021,4,Odd,10.57,8.33,9.44,9.98,5.54,13.55,8.01,1.82
2021-3-9,9,3,2021,8,Even,9.16,7.55,8.36,9.3,7.45,13.4,5.96,32.61
2021-3-11,11,3,2021,9,Even,8.11,2.62,5.37,8.41,12.66,14.05,1.39,0.0
2021-3-13,13,3,2021,28,Odd,11.17,8.64,9.9,11.36,8.83,16.47,7.64,0.02
2021-3-16,16,3,2021,28,Odd,8.15,0.99,4.57,7.23,10.73,14.24,3.5,0.02
2021-3-18,18,3,2021,11,Even,6.88,0.04,3.46,7.45,8.84,11.82,2.98,0.19
2021-3-20,20,3,2021,6,Odd,7.21,0.58,3.9,8.31,10.58,13.3,2.73,0.31
2021-3-23,23,3,2021,2,Odd,5.08,-1.27,1.9,5.23,8.48,10.05,1.58,0.71
2021-3-25,25,3,2021,15,Even,10.23,3.26,6.74,10.01,13.57,17.58,4.01,0.15
2021-3-27,27,3,2021,16,Even,10.77,8.48,9.62,10.9,7.93,15.43,7.5,0.13
2021-3-30,30,3,2021,10,Even,16.05,7.05,11.55,15.41,13.71,23.15,9.44,0.07
2021-4-1,1,4,2021,22,Even,15.33,10.24,12.79,15.69,12.0,22.08,10.08,0.15
2021-4-3,3,4,2021,1,Even,13.19,10.35,11.77,13.52,9.83,17.88,8.05,1.09
2021-4-6,6,4,2021,7,Odd,10.52,7.28,8.9,10.82,11.4,16.11,4.71,0.5
2021-4-8,8,4,2021,19,Odd,6.86,-3.91,1.48,7.39,14.84,14.05,-0.78,0.11
2021-4-10,10,4,2021,9,Even,10.65,6.66,8.65,10.97,9.6,15.48,5.88,0.32
2021-4-13,13,4,2021,1,Odd,10.59,5.37,7.98,11.15,11.44,16.1,4.67,1.5
2021-4-15,15,4,2021,12,Odd,10.12,4.8,7.46,10.63,8.16,14.38,6.23,1.62
2021-4-17,17,4,2021,7,Even,10.37,3.28,6.83,10.87,10.5,15.81,5.31,0.02
2021-4-20,20,4,2021,1,Even,10.64,4.76,7.69,10.66,10.2,15.2,5.0,1.64
2021-4-22,22,4,2021,8,Odd,11.74,8.93,10.33,12.09,6.04,14.93,8.89,3.65
2021-4-24,24,4,2021,10,Odd,14.56,5.99,10.27,15.3,15.09,22.12,7.03,0.01
2021-4-27,27,4,2021,41,Even,14.97,11.8,13.38,15.31,9.09,19.12,10.02,3.77
2021-4-29,29,4,2021,14,Even,14.54,12.31,13.43,14.58,8.01,18.38,10.37,3.46
2021-5-3,3,5,2021,15,Odd,13.83,8.16,11.0,14.29,9.48,19.3,9.82,0.01
2021-5-4,4,5,2021,6,Even,13.39,8.23,10.81,13.51,9.93,18.62,8.69,1.79
2021-5-6,6,5,2021,5,Odd,15.29,11.58,13.44,16.29,9.93,20.55,10.62,0.14
2021-5-8,8,5,2021,37,Odd,18.28,13.12,15.7,19.2,12.39,24.44,12.05,0.2
2021-5-11,11,5,2021,23,Odd,17.0,11.19,14.09,16.89,10.52,23.44,12.94,11.03
2021-5-13,13,5,2021,4,Odd,15.0,10.81,12.9,15.89,8.81,19.59,10.79,3.97
2021-5-15,15,5,2021,15,Odd,14.41,9.03,11.73,15.84,12.48,20.41,7.93,0.05
2021-5-18,18,5,2021,10,Odd,15.54,9.74,12.64,16.02,10.3,20.68,10.38,0.03
2021-5-20,20,5,2021,27,Odd,15.33,7.1,11.22,15.58,12.7,20.92,8.23,0.46
2021-5-22,22,5,2021,1,Odd,16.62,11.56,14.09,17.3,10.99,21.83,10.84,0.04
2021-5-25,25,5,2021,5,Odd,17.71,11.29,14.5,18.76,9.48,22.69,13.22,0.02
2021-5-27,27,5,2021,24,Even,17.69,9.53,13.61,18.51,9.09,22.51,13.42,0.01
2021-5-29,29,5,2021,23,Odd,20.23,12.55,16.39,21.01,11.34,26.02,14.69,0.07
2021-6-1,1,6,2021,9,Odd,18.64,8.06,13.35,19.88,14.66,25.64,10.98,0.07
2021-6-3,3,6,2021,17,Even,21.67,10.59,16.13,22.2,13.02,27.9,14.89,0.03
2021-6-5,5,6,2021,53,Odd,20.79,13.65,17.23,21.21,7.99,24.63,16.64,0.53
2021-6-8,8,6,2021,2,Even,20.48,16.3,18.39,20.87,8.59,25.23,16.64,9.41
2021-6-10,10,6,2021,27,Even,22.72,13.99,18.35,22.87,13.1,28.96,15.86,3.82
2021-6-12,12,6,2021,2,Even,24.05,13.87,18.96,24.91,11.98,29.27,17.29,0.22
